苏H6120V,鲁QS8488,鲁QS5650,鲁QS2277,鲁QM5596,鲁QM5352,鲁QM4626,鲁QM4440,鲁QM3718,鲁QM3106,鲁QC3368,鲁Q9997N,鲁Q990GD,鲁Q990DD,鲁Q983DS,鲁Q981FR,鲁Q976EU,鲁Q972CG,鲁Q97109,鲁Q96921,鲁Q96871,鲁Q953DV,鲁Q953CQ,鲁Q932EK,鲁Q921FX,鲁Q920EA,鲁Q912GF,鲁Q911CZ,鲁Q906GQ,鲁Q901AV,鲁Q8E406,鲁Q887FG,鲁Q886GY,鲁Q879DQ,鲁Q877GV,鲁Q873GG,鲁Q848BU,鲁Q837DG,鲁Q827FA,鲁Q821LU,鲁Q819JS,鲁Q8156J,鲁Q8067R,鲁Q805CN,鲁Q796JE,鲁Q795JY,鲁Q7950J,鲁Q788GK,鲁Q785ER,鲁Q783CX,鲁Q771GK,鲁Q7624J,鲁Q726EL,鲁Q718EC,鲁Q707KZ,鲁Q703FC,鲁Q693AH,鲁Q6837N,鲁Q671AB,鲁Q662DP,鲁Q658HY,鲁Q6500J,鲁Q630HC,鲁Q628DA,鲁Q625FE,鲁Q6229A,鲁Q621JU,鲁Q620FG,鲁Q620DX,鲁Q618GZ,鲁Q617FN,鲁Q608JQ,鲁Q6089R,鲁Q603JK,鲁Q600GE,鲁Q599FU,鲁Q591GA,鲁Q588KP,鲁Q585FL,鲁Q577FC,鲁Q558DQ,鲁Q538GB,鲁Q536GU,鲁Q536CU,鲁Q533GT,鲁Q532DK,鲁Q530CF,鲁Q529HK,鲁Q528DW,鲁Q522CZ,鲁Q5225J,鲁Q521DY,鲁Q5163J,鲁Q5063N,鲁Q4M186,鲁Q4M165,鲁Q4M077,鲁Q4M048,鲁Q4M016,鲁Q4M001,鲁Q4860J,鲁Q4309N,鲁Q3M914,鲁Q3M867,鲁Q3M823,鲁Q3M436,鲁Q3M052,鲁Q399EH,鲁Q392FB,鲁Q386DL,鲁Q371EP,鲁Q368GY,鲁Q360CN,鲁Q336ET,鲁Q330GN,鲁Q329DM,鲁Q323LF,鲁Q323HY,鲁Q318FS,鲁Q316KP,鲁Q312GW,鲁Q307GJ,鲁Q2M920,鲁Q2M448,鲁Q276EF,鲁Q271KE,鲁Q2676J,鲁Q262EJ,鲁Q262CY,鲁Q261EC,鲁Q260KT,鲁Q257LJ,鲁Q256AU,鲁Q252ED,鲁Q232AN,鲁Q211CP,鲁Q209GB,鲁Q203CV,鲁Q1M457,鲁Q1M228,鲁Q197EG,鲁Q187DZ,鲁Q170DG,鲁Q169EQ,鲁Q162GQ,鲁Q161FF,鲁Q1551R,鲁Q128LC,鲁Q127CM,鲁Q125AV,鲁Q117GY,鲁Q116GX,鲁Q098LV,鲁Q093CB,鲁Q091CN,鲁Q090EK,鲁Q079DE,鲁Q072FC,鲁Q072BQ,鲁Q067CJ,鲁Q059DW,鲁Q057GZ,鲁Q051FQ,鲁Q046BK,鲁Q008DG,鲁Q002HB,鲁PP5871,鲁LE7777,鲁L72895,鲁L72692,鲁L71511,鲁L69805,鲁L69727,鲁L69630,鲁L69280,鲁L69210,鲁L69163,鲁L68933,鲁L68586,鲁L68525,鲁L68520,鲁L68519,鲁L68380,鲁L68332,鲁L68329,鲁L68021,鲁L67982,鲁L67913,鲁L67838,鲁L67803,鲁L67765,鲁L67720,鲁L67605,鲁L67370,鲁L67192,鲁L65732,鲁L65352,鲁L65072,鲁L63231,鲁L58962,鲁L58753,鲁L58703,鲁L58352,鲁L58025,鲁L19227,鲁L13568,鲁L13500,鲁L12638,鲁JD5169,鲁JC9523,鲁JC8351,鲁JB9213,鲁JB8765,鲁JB8378,鲁JB7663,鲁JB7234,鲁JB5297,鲁JB4523,鲁JA9681,鲁JA7362,鲁JA7356,鲁JA5437,鲁JA5347,鲁JA2326,鲁J86592,鲁J48721,鲁GY9525,鲁AU1737
-0.6799544,1.8082017,0.34959048,1.4959078,1.6469086,0.22464624,0.7933006,0.21064764,0.12900555,0.9016321,-1.0122977,0.4361749,0.37933597,-1.3560443,-0.52068496,0.65898985,-0.28582162,-1.317394,0.45983633,0.120708436,-0.89417577,0.33379865,-0.7514707,0.70473635,-0.08733988,0.5570888,-0.3746826,0.24714541,-0.39309996,0.36800605,0.859047,0.20523396,0.23390266,0.7338108,0.3403811,1.4667039,0.21457183,-0.2476486,0.3060816,0.4698225,0.36923492,0.25345752,1.2528138,-0.63524413,0.5550427,1.6089672,2.8644545,0.56742835,0.10696769,-0.5533674,-0.7954116,-0.4403838,2.0227406,0.19776544,0.69110215,2.2282,-0.86569,-0.740782,1.0323026,0.200977,0.52875847,-0.69758713,1.0631337,-0.12729979,0.39424145,0.4701646,1.1943212,0.62621975,2.5865576,1.9020671,1.6379613,0.1375939,0.22383735,0.3901962,2.3858578,0.4454395,-0.007710576,-0.029750645,-1.370278,0.9017092,0.79232407,0.9301942,-0.76631796,0.32612664,0.62740004,0.32007152,0.008124888,0.43794698,0.100242674,-0.29106897,1.6497582,-0.37928683,2.2826362,1.5485566,1.1818922,0.7660165,-0.41623837,-0.38593864,0.14319056,-0.1406424,1.4940352,0.111100525,-0.71023774,0.19494212,0.6865284,5.3017626,0.19424325,-0.34913868,1.2515309,0.4340057,-0.084233165,-0.43231726,0.9878885,0.539828,1.3537399,-0.2229355,2.371528,0.41679794,-1.1477177,2.857847,0.307867,0.5153398,0.34251064,0.14692041,0.011010915,0.50074387,0.6787065,0.991981,0.98434305,1.2478366,-0.10206616,2.7650788,-0.61046016,0.4757466,0.82940125,0.23627487,-0.2562076,0.15221155,0.1708186,2.2609234,2.2432075,-0.51457226,1.126161,0.26241118,-3.201719,0.45374265,-0.15713823,-0.63921654,0.8935158,-0.036482334,0.49442664,0.48291996,-0.968251,0.9544189,-0.5890659,0.42876363,1.3578627,-0.22291857,0.76793575,1.3281134,0.84024954,-1.2381505,-0.31819552,0.24662852,1.05062,0.15261933,-0.003927112,0.7277287,1.0568175,0.7781018,1.0553485,0.31952304,0.8400183,-0.29738694,1.5554737,1.562786,0.3599547,0.89097226,0.30220655,0.3984092,0.9746572,0.9062397,-0.6765686,-0.18306446,0.35628,0.3852377,0.21020976,-0.6744461,0.06649235,-0.20864141,-0.67498386,1.8161321,0.4602755,1.6818372,4.1286154,0.26133877,1.4221804,0.6075721,-0.4222741,0.64228314,-0.46211457,1.155249,1.1459875,0.1538086,1.1589546,1.2342111,0.51798254,2.4434505,2.225442,2.6227653,1.4532435,0.670825,-0.99771273,1.0193001,1.6160479,0.959394,1.1566865,-0.11094779,-0.30588126,-0.3535791,-2.1833773,1.6452633,0.019358873,0.19183561,0.4036448,1.6727643,-0.14595228,0.29161906
0.69336665,0.9905274,2.4106874,1.2753668,0.8608221,0.5205421,2.5746555,1.3299787,1.7356311,1.2691175,1.2437239,1.6348934,1.3294868,0.72631466,1.3893783,1.320864,0.79656506,0.97841835,1.0585259,2.02113,1.6977731,1.7546815,1.1176208,1.2891824,2.0482235,1.9943528,3.0387597,2.8817902,2.5378225,1.2510147,2.3852177,2.080567,0.45756638,1.0282133,1.4416864,1.9019494,2.142513,1.3200343,-0.5118164,1.7213833,0.7686099,2.6789827,-0.05200267,0.6934083,1.4303334,4.052233,2.17835,1.6532449,1.0552943,0.25680307,1.6944102,1.4485337,2.6468449,1.4881054,1.7489432,0.53870595,0.568978,1.9358964,3.1133003,0.4099967,0.46826243,0.87967086,0.73382556,0.8873099,0.83491814,1.7575536,2.0852985,1.2611086,1.676846,0.7916215,1.655928,1.4977896,1.7351713,0.7450964,0.6572868,1.1544802,0.0595569,0.8121666,1.1331413,2.7822404,0.4749627,0.6427663,0.62636864,0.92932826,2.2461686,1.0940201,0.74947727,1.2593338,1.6020964,1.9970055,3.1106043,1.0268443,1.5245962,1.6108811,1.593133,0.9006387,0.7546038,1.4637794,0.6741167,1.3748572,1.920018,2.3388069,0.61981803,1.2544814,2.8831425,1.9476435,0.4195624,1.5506082,0.572615,2.2439198,-0.2163049,1.9884442,1.4876397,0.98868316,-0.17548168,1.7828436,0.8503147,1.2539415,1.2884657,2.6729207,0.8689468,1.976258,1.0612199,0.7542782,1.8824694,1.9989195,2.1243215,2.4891684,1.7325302,1.120475,1.0075785,0.3475337,1.8324907,1.3443086,1.1412307,1.2189417,2.6628094,2.08849,1.4705834,2.437653,2.2445893,0.77051175,1.0951519,1.2060708,1.0600849,-0.07749927,0.16514066,0.014741957,1.5779253,1.7036741,1.3847324,1.4838357,0.10173726,1.3012047,1.8279173,1.5094185,0.82333803,1.7122751,0.5868547,1.3915257,1.6513867,1.1657369,-0.6671499,1.9777436,2.6547422,0.28421474,-0.40063238,0.7134349,1.5594422,1.6072326,2.6106145,1.4812305,3.1323876,1.2560635,1.9314528,2.0266776,2.5578866,3.221633,1.8504771,1.3157861,0.25504228,2.2431417,1.5262005,1.1249545,3.2470613,1.1423509,2.155637,0.8115426,0.45106417,0.059856474,0.33019912,0.99650955,0.27996865,1.2102785,1.3756027,1.6556454,0.7651953,0.86392856,0.5597403,1.7100999,1.5581234,1.2625575,2.4800856,-0.10789102,2.8979053,2.0629127,1.1243823,0.37725633,3.817956,1.2828054,2.2807112,1.4518847,0.5315119,2.3075528,1.4014914,1.5350337,1.210891,1.9746691,1.8770685,1.6889701,2.9667702,1.612698,2.85424,0.56400746,0.9826015,1.4930334,-0.22944164,1.2455972
-0.7029317,-2.1725397,-2.2118068,-1.7002335,-0.08340353,-1.0061399,-0.95865244,-1.0274309,-1.480068,-2.1225471,-1.0166066,-2.0761442,-1.3503808,-1.2541213,-1.7503469,-1.4232142,-0.72012943,-1.538434,-1.6333251,-1.0688531,-1.2402194,-1.5317143,-0.26222926,-2.0182774,-2.1579447,-0.280734,-1.0467242,-0.41365463,-1.6843361,-0.79094976,-0.7517768,-1.6019515,-0.2139762,1.0775627,-1.0531031,-2.0110595,-1.9234021,-0.5172968,-1.1906706,-0.7206643,-0.31053817,-3.2726197,-1.0810742,0.19813848,-1.2485647,-1.3496698,-1.4679743,-1.1897944,-0.7303575,-0.902261,-1.5530183,-1.6687114,-1.0947338,-1.1843774,-0.30566418,-0.9980053,-1.4790137,-1.7301388,-2.1106257,0.66681767,-0.79379994,-0.76277584,-1.0247478,-0.762274,-1.4287676,-0.97876275,-0.88652384,-0.6833221,-1.5205777,-0.541034,-0.02886206,-0.19861013,-1.5881968,-1.6615691,-1.4262507,-2.0794477,-0.44306165,-1.6825314,-1.285826,-1.0046753,0.3272742,-1.1859658,-0.9346042,-1.1067228,0.17776537,-0.4430309,-1.6467938,-1.1350253,-1.2631379,-2.3181438,-1.511689,-0.9691018,-1.2603017,-1.583152,-1.1890949,-1.1665937,-0.44765735,-1.5430223,-0.8915718,-0.8692371,-2.2024107,-2.3449352,-1.5909231,0.31230187,-1.4567951,-1.1172006,-1.9311638,-1.0654476,-0.813732,-1.8767749,-0.8689283,-1.5067381,-1.1614685,-1.5972817,-1.288105,-1.3189046,-0.68593705,-1.7030292,-2.2125187,0.035630226,-0.7715099,0.08535421,-0.99498355,-0.5229421,-1.2535415,-1.1742878,-1.0012542,-1.8644412,-0.732722,-4.707815,-0.676229,-0.53893113,-1.0939558,-1.4042064,-1.4132594,-1.6526102,-0.8813544,-1.4061358,-2.5625541,-1.6601902,-1.7774867,-0.43237185,-0.57448995,-1.1414521,-1.8642058,-0.14848042,-0.7217021,0.36169827,-1.1110233,-1.6696236,-1.7162144,-0.25748503,-0.7018255,-0.8165771,-1.675057,-0.74933654,-0.75130653,-1.1777843,-2.2097208,-1.4223636,-0.764649,-1.0458158,-0.38798082,-1.2563797,-1.1938325,-1.6278208,-1.2851561,-0.08238208,-2.2018538,-1.1768209,-1.2598196,-1.5731581,-1.4027992,-1.8272034,-3.0833383,-0.9622523,-1.9584131,-1.6508632,-1.0451367,-1.6301394,-2.440887,-1.3542176,-0.14706606,-1.3780272,-0.78887534,-1.0877609,-1.3915477,-1.005081,-1.3611671,-1.28031,-1.8103893,-1.7158706,-1.321329,-1.0121617,-1.3168446,-0.02813673,-1.4343965,-0.8965124,-1.9289423,-1.628237,-1.6433288,-0.9064421,-1.5165288,-1.7189369,-2.3044071,-0.624478,-0.79757893,-0.15844667,-1.4348516,-0.917926,-0.513502,-0.7244596,-2.4328918,-0.98505473,-0.75932395,-0.08583599,-0.89929074,-1.2022631,-2.0672665,-1.2324435,-0.9312594,-1.1191614,-1.0940318,-0.8681874,-1.9125838,-1.9569688,-0.41145104,-0.15956289
1.2423892,1.8456633,-0.16144285,-1.7256835,0.64702183,-1.6885426,0.23727876,-0.66204166,-0.79154605,-1.0351093,-0.8612107,-0.41868055,-0.9491106,-0.9006026,0.17183083,-0.4016701,-0.87119913,0.21773529,-1.8760076,-0.7528415,-0.34337756,0.6583832,-0.14315453,-1.1882787,0.20050484,-1.1259707,-0.9625517,2.9140444,-1.9031742,-1.3122814,-0.27736527,1.850271,-2.180635,-1.1738439,-0.87492645,0.6021964,-0.5738729,-0.88553166,-2.4168456,-0.95420676,-1.0843077,0.2962963,-0.008460403,0.29944557,-0.73130935,0.33645123,0.012130052,-0.11633882,-1.2061341,-0.58838207,-1.0384529,-0.7965735,-0.3261714,-0.6443306,-1.0704038,-0.91335016,-1.6831319,-0.92636037,-3.3421931,-0.59524643,1.3896949,0.088421464,1.7406414,-0.73371875,-0.48456827,-0.58059275,-0.93274206,-1.0112033,-0.2555848,-0.22321075,-0.53030443,0.35970968,0.043143272,0.34704304,0.52813727,0.3122589,-0.65220404,-0.19762993,-1.5401974,-1.0895212,0.5121341,0.74536616,-0.15360841,0.10618067,-0.5383041,-0.12887624,0.20025599,-0.5184491,-0.021108449,-1.2168899,-0.97434235,-1.6818235,-0.78017247,-0.5479605,-0.35797063,-1.1834731,0.72924525,-0.8613448,-1.2056919,-0.14481694,-2.8938982,0.001386792,0.7331572,0.75010747,-0.71415883,-1.9990227,3.0363145,-0.78263116,2.5650678,-1.6733911,-0.594753,-0.42503345,0.767672,0.6039286,-0.63328713,-0.9604986,-0.69340265,1.3156574,-0.96825635,0.58960706,-0.2158444,-1.1688452,-1.110483,-0.7434882,-0.89819074,-0.6155219,1.9764502,-0.31783313,-0.8574897,-0.685569,-0.17071307,0.4587785,-0.06728679,-1.6792529,-0.6974983,1.667686,-2.181487,-1.3396194,-0.9202978,-0.13980967,-1.3591038,-0.53459346,-1.1401982,-1.2858436,-0.5603191,-1.2822535,-1.1745743,-1.028799,-0.8836424,-0.024154067,0.22891247,-0.002853483,1.3144639,-1.6368864,1.0803761,-1.2436972,-0.3136677,-1.4542809,0.70332795,-0.85200816,-0.5197108,-0.0838055,0.5774457,-0.6390289,-0.44790167,0.27528763,2.070618,0.8015503,-2.8161154,-0.54509056,-0.071089834,-1.1022584,-0.9529703,-0.6090529,-0.83212703,0.16194606,-1.1083882,-0.11420515,-0.29190266,-1.8329151,0.1513884,-0.3114549,-0.7002095,-0.74128413,-0.7195746,-1.776412,-0.24806811,-0.44785747,-0.84779453,1.5564566,2.424913,-1.160494,-0.81823784,-0.5381081,-0.3496042,-0.28814906,-0.3765833,0.6789966,2.0210462,0.19938582,-1.1624155,-0.72956264,-0.016401023,-1.2803092,0.20744401,-1.1645241,-1.1422544,0.05617088,0.38471222,0.5332361,0.3916397,0.084947586,-0.4917584,-0.4534544,0.786473,-0.6964205,0.15019995,0.83499616,-1.1191311,1.8091669,0.8218613,-1.4455931,-1.2555907,0.29089093,-1.0865304,0.88583666,-2.3696942,-0.2715472
0.0105232,0.91588926,0.28655446,0.15207362,0.2830823,-0.29579753,-0.84208596,0.08201623,0.22983456,1.2817227,-0.2098732,0.05123359,-0.75285316,-2.037528,-0.5703857,0.17172736,0.7235869,-0.37286398,-0.20161104,-0.6243297,0.20679909,-0.45976937,-0.9389448,0.6890677,1.1379619,-0.31600976,-0.36631444,-0.81466675,-0.06181076,-0.5460455,0.20341796,-0.6634794,-0.035232008,-1.8298388,-0.38535893,0.74511504,0.24632192,-0.85692054,0.35372812,-1.0644505,-1.3361621,-1.2862473,1.0812058,-0.97536725,-0.2567713,0.12127489,-0.0651671,0.002748221,-0.12683505,-1.3573166,-0.2534417,0.3104084,-2.8076854,0.15515238,-1.3575417,-0.02116549,0.29500324,0.23123235,0.034469634,-0.7416333,-0.22910705,-0.9415701,-0.45258522,-0.15980083,0.6645639,1.1551683,-0.38066733,-1.1111884,0.072247565,-0.4561419,-0.5049682,-2.8926744,-0.070739925,0.8657868,-0.54740274,0.00062561,-1.2658172,-0.5502215,0.6587448,0.043821394,0.8998296,0.12658703,-0.46503383,-0.6402319,-1.2945466,0.76810193,-1.000277,-1.188334,-0.90033996,0.18324536,-0.22218017,-0.31887716,-2.002205,2.7196512,2.7763524,1.1414224,-0.5617881,0.36385626,-1.7635223,-0.032925457,-0.9301761,0.034322202,-0.87854767,-1.4098777,-0.6522175,-0.6600604,0.48551565,-0.6409072,-0.25642568,0.13544768,0.918924,-0.7122044,0.051766843,0.3659752,-0.6117562,0.09629193,-0.39264366,-0.02521798,-0.32026115,-1.7093354,-0.36409864,0.25874865,0.24933505,-1.0129064,-0.22692603,0.5543071,0.10473138,-0.32798254,-0.43975842,0.11754942,0.0860005,0.6316097,-0.87424207,-0.08497235,-0.18377762,0.8405876,-1.0934217,-0.84647906,0.082998335,-0.033091158,-0.7709309,-1.2412682,-0.5131726,0.41322213,0.14392596,0.34180987,0.7529144,0.042800456,0.93744135,0.6420294,0.3109702,-0.13340282,0.08522624,-0.72442126,-0.7725418,-0.14671136,-1.5459423,-0.32881665,-0.18670906,-0.053435028,-0.922495,-0.22745924,0.500833,0.035681278,0.7690877,-0.18492255,0.1504165,1.0256954,-0.45527664,-3.1539278,-1.7616392,0.5927134,-2.969757,0.29938078,0.3316772,-1.6012117,0.5797267,-0.5938358,-0.86002016,-0.848541,1.050024,-0.9320329,-1.5717889,1.586571,-0.748078,0.0886893,0.5895831,-1.6446959,-0.66165066,-0.13761307,-0.086885184,0.9648266,-0.5940552,-0.41518068,0.0719251,-0.23954047,-0.3946392,-0.20504497,-0.18064578,-1.2256885,-3.4917593,-0.78770006,0.6903057,-0.17158267,-0.6469356,0.23974335,-0.80784225,1.3139564,0.3928401,0.77660286,-0.056074828,-2.0396523,1.0016396,-0.57773006,0.27758032,-0.32230422,0.71753967,-0.17896588,0.10585785,1.8395582,-0.07464218,0.17669052,0.68903744,-0.3532254,-0.122234374,-0.1446914,-1.4473901,-0.55315614
0.6682446,1.4509065,-0.07725319,-0.20399782,-0.5005672,1.867717,1.332246,1.1507208,0.3186513,0.45072475,0.134482,0.42668733,0.1846107,0.15088597,0.5659957,0.5454885,0.50665903,-0.35588416,-1.2383289,1.3740268,2.4273746,1.0808728,-0.05757436,-0.7351595,0.026399642,0.3060355,2.8533583,-0.30138513,0.29153344,1.1911851,0.73551935,0.8439573,-1.3698851,1.3462936,0.72258216,0.25572854,0.17968352,0.84717035,-0.073711425,-1.2686001,-0.35230944,-1.3370111,0.770769,0.8665968,-0.17834172,0.981071,0.1373696,0.71898425,-0.2944741,1.247996,-1.2243934,-0.5921509,1.2958523,-2.3244023,0.79633975,0.8803667,0.65755904,0.9277612,1.3463781,-0.22683778,0.15228248,-1.0797514,0.22993971,1.2381954,0.5915258,-0.28254429,0.4306097,0.47044033,-0.19353047,-0.49958166,0.055485845,1.2391136,-0.022427231,0.7192763,-0.037675023,0.5218698,0.042395294,0.3633051,1.18962,-0.30779567,-0.33089855,-0.025794178,-0.45710447,-0.100105315,0.7799612,0.53538203,0.13670306,0.650955,1.3965425,1.1250545,1.7719543,0.034039974,1.387077,0.3793012,1.0353862,0.16242494,-0.5505817,0.62000835,0.97953844,-0.001210004,1.06729,-0.1441589,1.745817,-1.7839888,0.4071182,0.06705251,1.4428251,0.3937456,0.004868329,0.21628466,-0.40977147,-0.5875894,0.19849218,0.40801162,-0.059619993,0.5608932,-0.6705265,0.4449745,-0.071368456,-0.5863594,1.2118996,-0.6050979,0.47317487,0.8214033,1.3543992,2.783177,3.090841,-0.3080801,0.29755113,-0.08775464,1.8435346,-1.2793595,0.3806154,1.0898337,-0.25821295,0.096220255,3.2335436,1.9781181,1.4450262,-0.8819394,1.4900115,-0.21160796,0.39421785,0.36005104,-0.3465499,-0.24263051,-1.1059242,-0.5948312,-0.5225445,-0.24513432,0.9760668,1.0741625,-0.14580438,1.0261568,0.17225017,0.5990132,-0.031271487,0.20249996,-0.13441476,-0.23720214,0.9507903,0.32244268,-0.35015634,-0.5749686,1.7663251,-0.07740444,-0.6180521,-0.710322,0.18001412,1.30682,0.48939556,0.23674275,0.99098873,0.44785005,0.5499031,1.4148287,-0.5145018,0.2753882,-0.03659767,0.6409538,1.1525899,0.6696452,0.31741324,0.8983544,0.3544474,0.542412,0.64930546,-1.2209239,-0.53379476,0.17197594,0.2609025,0.6594579,1.1027046,-0.2493827,0.7099446,1.1921388,0.16965538,-0.73243046,0.81997514,-0.32453373,0.480842,0.47095066,-0.076749325,0.013221949,1.9489187,0.9024246,-1.2055144,-0.8393351,0.2833971,-0.7392719,-0.061909378,0.4516875,0.22744495,0.98226964,-0.66244733,-1.5749441,-0.018140435,0.12157731,-1.7247418,-0.23819086,1.4374036,1.1119195,-0.21488538,0.09012529,-0.9412477,0.24518651,1.0548078,-0.6176964
-0.24242854,0.9209251,0.24770114,0.38033962,0.77600044,1.342263,0.9554807,0.69934857,1.7323089,1.0287781,0.58471024,0.09709126,0.72260994,-0.6113346,1.285421,0.41453564,0.8853766,0.7165692,0.8796965,0.84405386,1.4542229,1.0376155,0.32912442,0.669441,0.9584267,0.11539543,-0.05367732,0.043771267,0.16128784,0.8114317,0.23806596,0.26695037,0.78518456,-0.30901146,0.54989284,0.93282884,1.0357374,0.511655,0.9855548,1.5051264,0.035696,-1.420064,2.0146337,0.41650313,0.78718466,0.4216326,1.0002644,0.28219563,1.297044,0.3489445,-0.2912618,1.1164572,0.7103524,-0.18204111,0.77362525,2.0033739,-0.21637082,1.289253,0.7359053,-0.56358486,0.59825295,3.1835573,0.6743604,0.67844737,0.55020356,0.48704684,1.5156953,0.72313976,0.8330413,0.23792067,-1.0849354,-0.433066,0.68727064,0.689874,0.58752614,0.67754364,-0.6854728,-0.9545848,-0.18111908,0.7356613,1.0761523,0.62570393,-0.34476596,0.54681885,0.48262757,0.99278295,0.51431876,-0.029492855,0.21373904,0.20676434,0.9772339,0.40088493,0.40772527,0.5625051,1.5540931,0.77795374,-0.16363925,0.5394796,0.44365138,0.420622,0.47452897,0.7554325,0.16326913,0.002904296,0.21825656,0.36932683,0.9183475,0.08760166,1.0587,0.59818375,1.0100254,-0.40115768,0.49870867,0.8090943,-0.9371721,0.7042944,0.75821865,2.0807447,0.5365769,-0.4233824,0.3435222,-0.34377503,0.4800834,0.73184586,0.84858,1.2007349,0.49311835,0.7629672,0.15166038,0.25314295,1.1260127,0.27881694,0.88555974,1.1124359,0.41404098,1.1044912,1.1452289,0.663868,1.0168997,0.4476869,1.7523141,-0.38547343,0.8483835,0.9792125,0.05711472,0.93922806,0.7337544,0.26688305,0.69745326,2.6331608,0.97137666,0.6713231,0.42484763,0.659008,-0.026794732,0.7235622,0.013472259,1.3317626,0.43289575,1.08512,0.5208052,1.4105384,-1.0966482,0.56495947,0.732697,-1.6728933,0.54428273,0.20126489,0.27447745,1.6276195,0.51249546,0.77013934,1.2989194,0.99003,0.2509533,1.0945697,0.7480145,1.1514909,0.95945245,0.45425496,0.5676434,0.591305,0.1879605,0.28522658,-0.23852295,0.2522973,1.1686151,1.4181986,0.3392862,0.08147004,-0.33955687,1.3332956,0.20347735,-1.0139575,1.0080166,1.2486507,0.5775615,-0.35301155,0.006294191,0.59338874,0.02211991,-1.0957985,0.043753684,1.007995,1.7405365,0.5204255,0.55986685,0.12801701,0.23871377,1.6625237,0.029349625,0.25366417,0.89702034,-0.46802247,0.36226755,2.017125,0.5480321,0.34649223,2.6036167,0.53722674,1.053277,0.7758428,0.7010194,-0.5426492,0.3216104,0.32942653,0.08440155,1.3467183
-0.049838483,-0.22856605,-0.05415517,1.5816197,-0.27521098,-0.10989237,1.5376,0.088009804,1.2581098,1.9364103,-0.65592897,0.15821412,1.6132618,-0.30523854,0.78706264,-0.45180553,0.13215098,1.3252494,-0.4963119,1.1525362,1.1597137,0.4921074,-0.32209796,0.79014564,0.41192752,1.2380979,-0.16825348,0.6562993,0.6247064,-0.5793847,0.9238579,0.8342024,0.03658089,-1.583056,0.09929559,-1.0394241,0.8131952,0.6509436,0.009980887,1.0591547,0.14503217,0.74150896,0.8058336,0.116206706,0.73564225,0.22751004,0.63952553,0.10501197,-0.26936,-0.13622105,-0.71151173,0.005581349,-0.7957479,0.69493073,-0.061435163,0.23484737,-0.20721531,0.69137895,0.3483072,-0.5620717,0.63299656,0.25016832,-0.06622404,0.6535935,1.0387878,1.5719988,1.8587062,-0.5413104,0.5366276,-0.40276945,-0.8296503,-0.024217427,0.60640347,0.048851162,0.015283883,0.2564506,0.39346638,1.8576214,0.6484846,0.5889438,0.40156412,0.13568088,0.6048085,0.13697112,-0.14001739,-0.14417404,0.62600476,-0.11314118,-0.20671743,-0.19759095,0.02287072,0.6520098,0.77156997,0.9078935,1.2824248,1.176029,0.73849154,0.47707188,0.31016052,-0.12788922,0.39207774,1.1512228,-0.5908327,1.8913987,0.69819355,0.5113045,-0.22512197,0.001653791,0.37162203,-0.22282398,-0.22304249,0.734855,0.49337158,0.471154,-1.1935734,0.45331058,2.1457748,1.0426457,0.5046965,0.97903454,0.50541973,1.5210665,0.24299493,-0.13586831,-0.10549629,-1.072952,0.3118442,2.0206332,-0.3086332,0.6540941,0.7012017,-1.6711559,0.26049602,0.2173503,0.4940448,0.4603305,0.21859506,-0.11130446,-0.04720831,0.5467346,1.4707344,-1.0094455,-0.32628477,-0.65369487,0.30698016,-1.2525318,-0.75544727,-0.7531482,-0.59510994,0.06302112,0.25223967,0.21479881,0.05854115,-0.052960575,1.3336601,-0.04712087,-0.7687075,-0.20340067,-0.37236905,0.17394465,0.08372402,-0.19881737,-0.39092767,-0.28438377,1.8915226,-1.9938097,-0.17625868,1.0605967,0.259692,0.47522902,0.1462692,0.41066268,-0.9661392,-1.0526309,2.730035,1.4265093,0.9833806,-0.14714783,0.3073944,-0.40336162,0.54210883,0.09959981,2.2511988,0.4687615,-0.27550888,0.45891392,0.6506012,0.77759504,1.0482744,-0.10639119,0.7353045,0.9952148,-0.23430681,2.5498595,0.5886252,0.93508637,1.5892208,0.26160502,0.63656783,0.8192365,-0.47198826,0.27634615,0.23340186,-1.385311,-0.35237586,-0.17322284,1.4614756,-0.96830153,-0.8445294,1.1989806,0.32810628,-0.48324662,0.4325293,-0.84370065,0.20599714,1.1147015,-1.1898991,1.2539715,0.9702846,0.8327651,0.13034856,0.58075666,0.40833938,0.7027337,0.09561232,0.2287111,-0.9373877,-0.3828076
